dt,ADC3,ADC4,ADC5,ADC6,ADC7,Altitude,ColorName,ColorRaw,ColorRgb,Pressure,Temperature,Potentiometer1,Potentiometer2,Light,MsgType,DeviceName,Sentence,Word,EventProcessedUtcTime,PartitionId,EventEnqueuedUtcTime,IoTHub
2017-01-22T17:05:16.0351753Z,,,,,,,,,,,,,,,MWord,PC9,,he,2017-01-22T17:05:17.6313889Z,1,2017-01-22T17:05:15.7580000Z,Record
2017-01-22T17:05:16.2871805Z,254,713,71,794,187,686.682068,,,,-15.5087233,-19.5087242,-255.67265019477497,-14.358528593229359,418.50968487155211,MAllNum,PC8,,,2017-01-22T17:05:17.6313889Z,1,2017-01-22T17:05:15.7580000Z,Record
2017-01-22T17:05:16.4151782Z,,,,,,,,,,,,,,,MSentence,PC3,"'Funny fellow!' pronounced the innkeeper. 'And why don't you work, why aren't you at your duty, if you are in the service?'",,2017-01-22T17:05:17.6313889Z,1,2017-01-22T17:05:15.7580000Z,Record
2017-01-22T17:05:16.5361767Z,,,,,,,,,,,,,,,MWord,PC6,,before,2017-01-22T17:05:17.6313889Z,1,2017-01-22T17:05:15.7580000Z,Record
2017-01-22T17:05:16.7041790Z,384,14,878,424,965,-363.567047,ABC,Record,Record,754.38855,739.38855,22.296026024004249,1004.2449619272539,459.77054325834138,MAll,PC,,,2017-01-22T17:05:17.6313889Z,1,2017-01-22T17:05:15.7580000Z,Record
2017-01-22T17:05:16.8201763Z,580,363,381,168,173,-353.567047,,,,756.38855,739.38855,21.296026024004249,1015.2449619272539,460.77054325834138,MAllNum,PC9,,,2017-01-22T17:05:17.6313889Z,1,2017-01-22T17:05:15.7580000Z,Record
2017-01-22T17:05:16.9261772Z,,,,,,,,,,,,,,,MSentence,PC1,"We have now part of a room at Amalia Fyodorovna Lippevechsel's; and what we live upon and what we pay our rent with, I could not say. There are a lot of people living there besides ourselves. Dirt and disorder, a perfect Bedlam hm... yes.",,2017-01-22T17:05:18.6001604Z,1,2017-01-22T17:05:16.8050000Z,Record
2017-01-22T17:05:17.2371775Z,558,489,896,607,308,68.89506,ABC,Record,Record,711.7635,694.7635,314.4238339530379,-232.50556419295464,-397.51446290169167,MAll,PC7,,,2017-01-22T17:05:18.6001604Z,1,2017-01-22T17:05:16.8050000Z,Record
2017-01-22T17:05:17.3481766Z,45,196,299,355,422,71.89506,,,,698.7635,684.7635,305.4238339530379,-234.50556419295464,-384.51446290169167,MAllNum,PC1,,,2017-01-22T17:05:18.6001604Z,1,2017-01-22T17:05:16.8050000Z,Record
2017-01-22T17:05:17.4581771Z,,,,,,,,,,,,,,,MSentence,PC5,"The young man often recalled this impression afterwards, and even ascribed it to presentiment. He looked repeatedly at the clerk, partly no doubt because the latter was staring persistently at him, obviously anxious to enter into conversation.",,2017-01-22T17:05:18.6001604Z,1,2017-01-22T17:05:16.8050000Z,Record
2017-01-22T17:05:17.5671771Z,,,,,,,,,,,,,,,MWord,PC0,,three,2017-01-22T17:05:18.6001604Z,1,2017-01-22T17:05:16.8050000Z,Record
2017-01-22T17:05:17.7701756Z,422,579,156,524,405,-891.451538,ABC,Record,Record,-314.1183,-297.1183,483.9330209266476,183.13629137802516,269.48303864198692,MAll,PC5,,,2017-01-22T17:05:18.6001604Z,1,2017-01-22T17:05:16.8050000Z,Record
2017-01-22T17:05:17.8801772Z,48,168,861,625,846,-885.451538,,,,-304.1183,-308.1183,482.9330209266476,189.13629137802516,279.48303864198692,MAllNum,PC1,,,2017-01-22T17:05:19.6699374Z,1,2017-01-22T17:05:17.8210000Z,Record
2017-01-22T17:05:17.9901770Z,,,,,,,,,,,,,,,MSentence,PC0,"And Darya Frantsovna, a woman of evil character and very well known to the police, had two or three times tried to get at her through the landlady.",,2017-01-22T17:05:19.6699374Z,1,2017-01-22T17:05:17.8210000Z,Record
2017-01-22T17:05:18.0981772Z,,,,,,,,,,,,,,,MWord,PC1,,they,2017-01-22T17:05:19.6699374Z,1,2017-01-22T17:05:17.8210000Z,Record
2017-01-22T17:05:18.3032121Z,712,702,855,292,599,480.578278,ABC,Record,Record,404.547424,382.547424,373.88239834509051,290.8021120840483,-5.9023077052566695,MAll,PC8,,,2017-01-22T17:05:19.6699374Z,1,2017-01-22T17:05:17.8210000Z,Record
2017-01-22T17:05:18.5352131Z,,,,,,,,,,,,,,,MSentence,PC5,"'You come with such trifles, my good sir, it's scarcely worth anything. I gave you two roubles last time for your ring and one could buy it quite new at a jeweler's for a rouble and a half.'",,2017-01-22T17:05:19.6699374Z,1,2017-01-22T17:05:17.8210000Z,Record
2017-01-22T17:05:18.6612132Z,,,,,,,,,,,,,,,MWord,PC7,,may,2017-01-22T17:05:19.6699374Z,1,2017-01-22T17:05:17.8210000Z,Record
2017-01-22T17:05:18.8362128Z,962,171,821,399,309,65.49456,ABC,Record,Record,-378.4104,-364.4104,336.5244955180911,-141.49793049052766,-832.99207855134523,MAll,PC5,,,2017-01-22T17:05:19.6699374Z,1,2017-01-22T17:05:17.8210000Z,Record
2017-01-22T17:05:18.9422122Z,474,840,878,591,954,42.49456,,,,-371.4104,-380.4104,350.5244955180911,-161.49793049052766,-830.99207855134523,MAllNum,PC9,,,2017-01-22T17:05:20.7476719Z,1,2017-01-22T17:05:18.8680000Z,Record
2017-01-22T17:05:19.0522165Z,,,,,,,,,,,,,,,MSentence,PC7,"The old woman coughed and groaned at every instant. The young man must have looked at her with a rather peculiar expression, for a gleam of mistrust came into her eyes again.",,2017-01-22T17:05:20.7476719Z,1,2017-01-22T17:05:18.8680000Z,Record
2017-01-22T17:05:19.1662151Z,,,,,,,,,,,,,,,MWord,PC0,,some,2017-01-22T17:05:20.7476719Z,1,2017-01-22T17:05:18.8680000Z,Record
2017-01-22T17:05:19.6292135Z,,,,,,,,,,,,,,,MSentence,PC1,"He was so badly dressed that even a man accustomed to shabbiness would have been ashamed to be seen in the street in such rags. In that quarter of the town, however, scarcely any shortcoming in dress would have created surprise.",,2017-01-22T17:05:20.7476719Z,1,2017-01-22T17:05:18.8680000Z,Record
2017-01-22T17:05:19.7862167Z,,,,,,,,,,,,,,,MWord,PC9,,in,2017-01-22T17:05:20.7476719Z,1,2017-01-22T17:05:18.8680000Z,Record
2017-01-22T17:05:19.9032179Z,779,4,657,209,10,-188.835312,ABC,Record,Record,61.0096,56.0096,-669.9495252501149,240.69432215667533,942.48282544791971,MAll,PC0,,,2017-01-22T17:05:20.7476719Z,1,2017-01-22T17:05:18.8680000Z,Record
2017-01-22T17:05:20.0512167Z,540,53,30,506,978,-177.835312,,,,63.0096,43.0096,-677.9495252501149,231.69432215667533,965.48282544791971,MAllNum,PC3,,,2017-01-22T17:05:21.7183102Z,1,2017-01-22T17:05:19.8680000Z,Record
2017-01-22T17:05:20.1612157Z,,,,,,,,,,,,,,,MSentence,PC7,"Three or four door-keepers were employed on the building. The young man was very glad to meet none of them, and at once slipped unnoticed through the door on the right, and up the staircase. It was a back staircase, dark and narrow, but he was familiar with it already, and knew his way, and he liked all these surroundings: in such darkness even the most inquisitive eyes were not to be dreaded.",,2017-01-22T17:05:21.7183102Z,1,2017-01-22T17:05:19.8680000Z,Record
2017-01-22T17:05:20.3022131Z,,,,,,,,,,,,,,,MWord,PC3,,made,2017-01-22T17:05:21.7183102Z,1,2017-01-22T17:05:19.8680000Z,Record
2017-01-22T17:05:20.4352166Z,580,297,518,961,406,-115.980209,ABC,Record,Record,-544.5317,-523.5317,-912.74966523552359,-874.556530760874,-389.10971941076565,MAll,PC0,,,2017-01-22T17:05:21.7183102Z,1,2017-01-22T17:05:19.8680000Z,Record
2017-01-22T17:05:20.5542146Z,947,899,316,3,189,-127.980209,,,,-515.5317,-526.5317,-920.74966523552359,-882.556530760874,-418.10971941076565,MAllNum,PC6,,,2017-01-22T17:05:21.7183102Z,1,2017-01-22T17:05:19.8680000Z,Record
2017-01-22T17:05:20.6772167Z,,,,,,,,,,,,,,,MSentence,PC3,"He knew that the flat had been occupied by a German clerk in the civil service, and his family. This German was moving out then, and so the fourth floor on this staircase would be untenanted except by the old woman. 'That's a good thing anyway,' he thought to himself, as he rang the bell of the old woman's flat.",,2017-01-22T17:05:21.7183102Z,1,2017-01-22T17:05:19.8680000Z,Record
2017-01-22T17:05:20.9682170Z,976,228,958,199,355,195.03093,ABC,Record,Record,-533.0364,-521.0364,-840.90097435458335,-722.98951155428188,157.80365842709813,MAll,PC,,,2017-01-22T17:05:22.7805413Z,1,2017-01-22T17:05:20.8840000Z,Record
2017-01-22T17:05:21.0852136Z,127,603,174,424,478,217.03093,,,,-530.0364,-524.0364,-842.90097435458335,-736.98951155428188,148.80365842709813,MAllNum,PC9,,,2017-01-22T17:05:22.7805413Z,1,2017-01-22T17:05:20.8840000Z,Record
2017-01-22T17:05:21.2072137Z,,,,,,,,,,,,,,,MSentence,PC0,Do you suppose that a respectable poor girl can earn much by honest work?,,2017-01-22T17:05:22.7805413Z,1,2017-01-22T17:05:20.8840000Z,Record
2017-01-22T17:05:21.3192137Z,,,,,,,,,,,,,,,MWord,PC,,which,2017-01-22T17:05:22.7805413Z,1,2017-01-22T17:05:20.8840000Z,Record
2017-01-22T17:05:21.5012140Z,43,203,719,838,334,36.77158,ABC,Record,Record,26.40296,39.40296,-51.297373532547979,164.7418828767521,732.80849246846981,MAll,PC9,,,2017-01-22T17:05:22.7805413Z,1,2017-01-22T17:05:20.8840000Z,Record
2017-01-22T17:05:21.6172124Z,355,616,965,589,474,16.7715816,,,,40.40296,15.40296,-58.297373532547979,179.7418828767521,736.80849246846981,MAllNum,PC7,,,2017-01-22T17:05:22.7805413Z,1,2017-01-22T17:05:20.8840000Z,Record
2017-01-22T17:05:21.7462132Z,,,,,,,,,,,,,,,MSentence,PC5,"'May I venture, honoured sir, to engage you in polite conversation? Forasmuch as, though your exterior would not command respect, my experience admonishes me that you are a man of education and not accustomed to drinking. I have always respected education when in conjunction with genuine sentiments, and I am besides a titular counsellor in rank. Marmeladov - such is my name; titular counsellor. I make bold to inquire-have you been in the service?'",,2017-01-22T17:05:22.7805413Z,1,2017-01-22T17:05:20.8840000Z,Record
2017-01-22T17:05:21.8482163Z,,,,,,,,,,,,,,,MWord,PC1,,old,2017-01-22T17:05:22.7805413Z,1,2017-01-22T17:05:20.8840000Z,Record
2017-01-22T17:05:22.0352156Z,987,229,967,74,462,-108.3587,ABC,Record,Record,86.426384,85.426384,651.8234981241261,-233.76175018029403,-239.05342913310039,MAll,PC6,,,2017-01-22T17:05:23.7492923Z,1,2017-01-22T17:05:21.9320000Z,Record
2017-01-22T17:05:22.1452126Z,832,497,737,635,65,-91.3587,,,,62.426384,74.426384,644.8234981241261,-257.76175018029403,-230.05342913310039,MAllNum,PC1,,,2017-01-22T17:05:23.7492923Z,1,2017-01-22T17:05:21.9320000Z,Record
2017-01-22T17:05:22.2902131Z,,,,,,,,,,,,,,,MSentence,PC6,"'Well,' the orator began again stolidly and with even increased dignity, after waiting for the laughter in the room to subside. 'Well, so be it, I am a pig, but she is a lady! I have the semblance of a beast, but Katerina Ivanovna, my spouse, is a person of education and an officer's daughter.",,2017-01-22T17:05:23.7492923Z,1,2017-01-22T17:05:21.9320000Z,Record
2017-01-22T17:05:22.3952123Z,,,,,,,,,,,,,,,MWord,PC4,,put,2017-01-22T17:05:23.7492923Z,1,2017-01-22T17:05:21.9320000Z,Record
2017-01-22T17:05:22.5682144Z,912,791,430,871,384,644.6069,ABC,Record,Record,951.1995,941.1995,504.847269523744,414.56462419756053,-927.809513409067,MAll,PC3,,,2017-01-22T17:05:23.7492923Z,1,2017-01-22T17:05:21.9320000Z,Record
2017-01-22T17:05:22.6792177Z,699,568,508,156,957,616.6069,,,,947.1995,944.1995,498.847269523744,418.56462419756053,-935.809513409067,MAllNum,PC3,,,2017-01-22T17:05:23.7492923Z,1,2017-01-22T17:05:21.9320000Z,Record
2017-01-22T17:05:22.8012174Z,,,,,,,,,,,,,,,MSentence,PC,"'All that's nonsense,' he said hopefully, 'and there is nothing in it all to worry about! It's simply physical derangement. Just a glass of beer, a piece of dry bread - and in one moment the brain is stronger, the mind is clearer and the will is firm! Phew, how utterly petty it all is!'",,2017-01-22T17:05:23.7492923Z,1,2017-01-22T17:05:21.9320000Z,Record
2017-01-22T17:05:22.9112137Z,,,,,,,,,,,,,,,MWord,PC3,,other,2017-01-22T17:05:23.7492923Z,1,2017-01-22T17:05:21.9320000Z,Record
2017-01-22T17:05:23.2092132Z,325,755,662,726,147,-975.1958,,,,298.272,297.272,-186.62975858752623,217.15116665068123,-642.25198693495634,MAllNum,PC6,,,2017-01-22T17:05:24.8180067Z,1,2017-01-22T17:05:22.9320000Z,Record
2017-01-22T17:05:23.3342136Z,,,,,,,,,,,,,,,MSentence,PC,"This was not because he was cowardly and abject, quite the contrary; but for some time past he had been in an overstrained irritable condition, verging on hypochondria.",,2017-01-22T17:05:24.8180067Z,1,2017-01-22T17:05:22.9320000Z,Record
2017-01-22T17:05:23.6342140Z,173,566,534,372,723,-54.1856651,ABC,Record,Record,229.064316,214.064316,-185.883521288634,-241.50300064849031,-72.002340947711573,MAll,PC4,,,2017-01-22T17:05:24.8180067Z,1,2017-01-22T17:05:22.9320000Z,Record
2017-01-22T17:05:23.8802141Z,,,,,,,,,,,,,,,MSentence,PC9,Or suddenly waking up again:,,2017-01-22T17:05:24.8180067Z,1,2017-01-22T17:05:22.9320000Z,Record
2017-01-22T17:05:24.0062143Z,,,,,,,,,,,,,,,MWord,PC,,or,2017-01-22T17:05:24.8180067Z,1,2017-01-22T17:05:22.9320000Z,Record
2017-01-22T17:05:24.1672155Z,698,751,861,566,313,-215.135956,ABC,Record,Record,690.428,715.428,-61.233647251413927,-198.72650557314287,318.33446288947459,MAll,PC7,,,2017-01-22T17:05:25.8179583Z,1,2017-01-22T17:05:23.9790000Z,Record
2017-01-22T17:05:24.2852153Z,554,17,844,797,137,-217.135956,,,,691.428,697.428,-78.233647251413927,-197.72650557314287,329.33446288947459,MAllNum,PC2,,,2017-01-22T17:05:25.8179583Z,1,2017-01-22T17:05:23.9790000Z,Record
2017-01-22T17:05:24.3952150Z,,,,,,,,,,,,,,,MSentence,PC5,"'No matter, for everyone knows everything about it already, and all that is secret is made open. And I accept it all, not with contempt, but with humility. So be it! So be it! 'Behold the man!' Excuse me, young man, can you no, to put it more strongly and more distinctly, not can you but dare you, looking upon me, assert that I am not a pig?'",,2017-01-22T17:05:25.8179583Z,1,2017-01-22T17:05:23.9790000Z,Record
2017-01-22T17:05:24.5522136Z,,,,,,,,,,,,,,,MWord,PC9,,saw,2017-01-22T17:05:25.8179583Z,1,2017-01-22T17:05:23.9790000Z,Record
2017-01-22T17:05:24.7002178Z,970,738,940,251,880,-851.4571,ABC,Record,Record,-572.9934,-582.9934,97.404845481159725,274.76505315025844,149.09071113335611,MAll,PC1,,,2017-01-22T17:05:25.8179583Z,1,2017-01-22T17:05:23.9790000Z,Record
2017-01-22T17:05:24.8172186Z,996,394,930,330,561,-837.4571,,,,-592.9934,-577.9934,92.404845481159725,273.76505315025844,137.09071113335611,MAllNum,PC7,,,2017-01-22T17:05:25.8179583Z,1,2017-01-22T17:05:23.9790000Z,Record
2017-01-22T17:05:24.9442173Z,,,,,,,,,,,,,,,MSentence,PC8,"There were few people at the time in the tavern. Besides the two drunken men he had met on the steps, a group consisting of about five men and a girl with a concertina had gone out at the same time.",,2017-01-22T17:05:25.8179583Z,1,2017-01-22T17:05:23.9790000Z,Record
2017-01-22T17:05:25.0722131Z,,,,,,,,,,,,,,,MWord,PC0,,and,2017-01-22T17:05:26.7867139Z,1,2017-01-22T17:05:24.9830000Z,Record
2017-01-22T17:05:25.2332129Z,356,211,418,510,897,910.9922,ABC,Record,Record,-190.011276,-210.011276,148.91047030770125,-972.40211490242189,896.51180794517791,MAll,PC8,,,2017-01-22T17:05:26.7867139Z,1,2017-01-22T17:05:24.9830000Z,Record
2017-01-22T17:05:25.3642131Z,459,105,85,991,686,932.9922,,,,-216.011276,-194.011276,148.91047030770125,-981.40211490242189,890.51180794517791,MAllNum,PC9,,,2017-01-22T17:05:26.7867139Z,1,2017-01-22T17:05:24.9830000Z,Record
2017-01-22T17:05:25.4812169Z,,,,,,,,,,,,,,,MSentence,PC4,"In poverty you may still retain your innate nobility of soul, but in beggary - never-no one.",,2017-01-22T17:05:26.7867139Z,1,2017-01-22T17:05:24.9830000Z,Record
2017-01-22T17:05:25.7662148Z,821,805,328,73,762,-224.917084,ABC,Record,Record,-144.789169,-146.789169,155.97545102449968,-498.02861645375754,-246.53692644495169,MAll,PC,,,2017-01-22T17:05:26.7867139Z,1,2017-01-22T17:05:24.9830000Z,Record
2017-01-22T17:05:25.8792178Z,368,250,135,195,306,-241.917084,,,,-153.789169,-138.789169,133.97545102449968,-486.02861645375754,-258.53692644495169,MAllNum,PC4,,,2017-01-22T17:05:26.7867139Z,1,2017-01-22T17:05:24.9830000Z,Record
2017-01-22T17:05:25.9912177Z,,,,,,,,,,,,,,,MSentence,PC8,"'Give me four roubles for it, I shall redeem it, it was my father's. I shall be getting some money soon.'",,2017-01-22T17:05:26.7867139Z,1,2017-01-22T17:05:24.9830000Z,Record
2017-01-22T17:05:26.0982141Z,,,,,,,,,,,,,,,MWord,PC0,,has,2017-01-22T17:05:27.8492436Z,1,2017-01-22T17:05:25.9990000Z,Record
2017-01-22T17:05:26.2992128Z,118,800,298,140,613,539.767761,ABC,Record,Record,-845.0436,-835.0436,-581.06892158993151,-12.965457822154651,131.40937491351946,MAll,PC5,,,2017-01-22T17:05:27.8492436Z,1,2017-01-22T17:05:25.9990000Z,Record
2017-01-22T17:05:26.4112143Z,981,54,159,777,821,523.767761,,,,-826.0436,-852.0436,-566.06892158993151,6.0345421778453492,140.40937491351946,MAllNum,PC8,,,2017-01-22T17:05:27.8492436Z,1,2017-01-22T17:05:25.9990000Z,Record
2017-01-22T17:05:26.5450620Z,,,,,,,,,,,,,,,MSentence,PC0,"There were few people at the time in the tavern. Besides the two drunken men he had met on the steps, a group consisting of about five men and a girl with a concertina had gone out at the same time.",,2017-01-22T17:05:27.8492436Z,1,2017-01-22T17:05:25.9990000Z,Record
2017-01-22T17:05:26.6630819Z,,,,,,,,,,,,,,,MWord,PC6,,but,2017-01-22T17:05:27.8492436Z,1,2017-01-22T17:05:25.9990000Z,Record
2017-01-22T17:05:26.8330807Z,234,11,404,830,725,-770.924,ABC,Record,Record,560.7207,564.7207,-389.04758878284144,-82.7905330870421,-78.61796293358411,MAll,PC0,,,2017-01-22T17:05:27.8492436Z,1,2017-01-22T17:05:25.9990000Z,Record
2017-01-22T17:05:26.9632043Z,91,521,419,750,423,-759.924,,,,570.7207,563.7207,-386.04758878284144,-84.7905330870421,-75.61796293358411,MAllNum,PC2,,,2017-01-22T17:05:27.8492436Z,1,2017-01-22T17:05:25.9990000Z,Record
2017-01-22T17:05:27.0832047Z,,,,,,,,,,,,,,,MSentence,PC8,Or suddenly waking up again:,,2017-01-22T17:05:28.9346084Z,1,2017-01-22T17:05:27.0490000Z,Record
2017-01-22T17:05:27.2002051Z,,,,,,,,,,,,,,,MWord,PC2,,to,2017-01-22T17:05:28.9346084Z,1,2017-01-22T17:05:27.0490000Z,Record
2017-01-22T17:05:27.4896644Z,836,175,956,785,926,548.1366,,,,-23.6818714,-17.6818714,212.73994680653934,684.69517721150953,298.91641136396214,MAllNum,PC,,,2017-01-22T17:05:28.9346084Z,1,2017-01-22T17:05:27.0490000Z,Record
2017-01-22T17:05:27.5991623Z,,,,,,,,,,,,,,,MSentence,PC1,"'It's in the houses of spiteful old widows that one finds such cleanliness,' Raskolnikov thought again, and he stole a curious glance at the cotton curtain over the door leading into another tiny room, in which stood the old woman's bed and chest of drawers and into which he had never looked before. These two rooms made up the whole flat.",,2017-01-22T17:05:28.9346084Z,1,2017-01-22T17:05:27.0490000Z,Record
2017-01-22T17:05:27.7276675Z,,,,,,,,,,,,,,,MWord,PC0,,because,2017-01-22T17:05:28.9346084Z,1,2017-01-22T17:05:27.0490000Z,Record
2017-01-22T17:05:27.8991631Z,154,939,319,676,657,386.13797,ABC,Record,Record,974.218,963.218,323.48967139267603,952.15711106291053,-839.35151968342427,MAll,PC3,,,2017-01-22T17:05:28.9346084Z,1,2017-01-22T17:05:27.0490000Z,Record
2017-01-22T17:05:28.0166649Z,767,719,853,50,390,389.13797,,,,947.218,966.218,340.48967139267603,962.15711106291053,-828.35151968342427,MAllNum,PC1,,,2017-01-22T17:05:28.9346084Z,1,2017-01-22T17:05:27.0490000Z,Record
2017-01-22T17:05:28.1351641Z,,,,,,,,,,,,,,,MSentence,PC2,'Walking along the crowded row,,2017-01-22T17:05:29.9038337Z,1,2017-01-22T17:05:28.0490000Z,Record
2017-01-22T17:05:28.2601668Z,,,,,,,,,,,,,,,MWord,PC1,,air,2017-01-22T17:05:29.9038337Z,1,2017-01-22T17:05:28.0490000Z,Record
2017-01-22T17:05:28.4324668Z,846,160,719,515,778,-33.84169,ABC,Record,Record,665.9632,675.9632,992.25998613405966,-239.78854710109835,-63.318183408120234,MAll,PC1,,,2017-01-22T17:05:29.9038337Z,1,2017-01-22T17:05:28.0490000Z,Record
2017-01-22T17:05:28.5484668Z,570,105,742,377,711,-42.84169,,,,664.9632,673.9632,1001.2599861340597,-252.78854710109835,-64.318183408120234,MAllNum,PC5,,,2017-01-22T17:05:29.9038337Z,1,2017-01-22T17:05:28.0490000Z,Record
2017-01-22T17:05:28.6824666Z,,,,,,,,,,,,,,,MSentence,PC3,"Round her thin long neck, which looked like a hen's leg, was knotted some sort of flannel rag, and, in spite of the heat, there hung flapping on her shoulders, a mangy fur cape, yellow with age.",,2017-01-22T17:05:29.9038337Z,1,2017-01-22T17:05:28.0490000Z,Record
2017-01-22T17:05:28.7929726Z,,,,,,,,,,,,,,,MWord,PC1,,water,2017-01-22T17:05:29.9038337Z,1,2017-01-22T17:05:28.0490000Z,Record
2017-01-22T17:05:29.1179751Z,465,721,398,130,347,-665.7644,,,,-348.7874,-353.7874,192.03271875823444,-55.318142866226765,-18.447953533927702,MAllNum,PC0,,,2017-01-22T17:05:29.9038337Z,1,2017-01-22T17:05:28.0490000Z,Record
2017-01-22T17:05:29.2533999Z,,,,,,,,,,,,,,,MSentence,PC1,"'Well, we will talk about it then, sir.'",,2017-01-22T17:05:30.8733687Z,1,2017-01-22T17:05:29.0650000Z,Record
2017-01-22T17:05:29.3704030Z,,,,,,,,,,,,,,,MWord,PC4,,want,2017-01-22T17:05:30.8733687Z,1,2017-01-22T17:05:29.0650000Z,Record
2017-01-22T17:05:29.4992210Z,748,508,183,596,637,-130.199188,ABC,Record,Record,-384.793823,-380.793823,-719.61565856704613,-88.742096530721469,33.6734085059187,MAll,PC,,,2017-01-22T17:05:30.8733687Z,1,2017-01-22T17:05:29.0650000Z,Record
2017-01-22T17:05:29.7292206Z,,,,,,,,,,,,,,,MSentence,PC9,"'Why am I not at my duty, honoured sir,' Marmeladov went on, addressing himself exclusively to Raskolnikov, as though it had been he who put that question to him. 'Why am I not at my duty?",,2017-01-22T17:05:30.8733687Z,1,2017-01-22T17:05:29.0650000Z,Record
2017-01-22T17:05:30.0482206Z,319,180,414,97,31,153.774109,ABC,Record,Record,-279.521149,-276.521149,79.19202239268607,912.4079111343782,-278.45545534294462,MAll,PC7,,,2017-01-22T17:05:30.8733687Z,1,2017-01-22T17:05:29.0650000Z,Record
2017-01-22T17:05:30.1522171Z,449,116,429,825,21,176.774109,,,,-277.521149,-272.521149,63.19202239268607,913.4079111343782,-269.45545534294462,MAllNum,PC7,,,2017-01-22T17:05:31.9350844Z,1,2017-01-22T17:05:30.1120000Z,Record
2017-01-22T17:05:30.2762395Z,,,,,,,,,,,,,,,MSentence,PC,"'Here, sir: as we say ten copecks the rouble a month, so I must take fifteen copecks from a rouble and a half for the month in advance. But for the two roubles I lent you before, you owe me now twenty copecks on the same reckoning in advance. That makes thirty - five copecks altogether. So I must give you a rouble and fifteen copecks for the watch. Here it is.'",,2017-01-22T17:05:31.9350844Z,1,2017-01-22T17:05:30.1120000Z,Record
2017-01-22T17:05:30.4012392Z,,,,,,,,,,,,,,,MWord,PC2,,each,2017-01-22T17:05:31.9350844Z,1,2017-01-22T17:05:30.1120000Z,Record
2017-01-22T17:05:30.6841478Z,63,685,162,377,786,2.885122,,,,-351.568878,-345.568878,-445.67254220641252,-245.86021900647026,921.09906215827573,MAllNum,PC1,,,2017-01-22T17:05:31.9350844Z,1,2017-01-22T17:05:30.1120000Z,Record
2017-01-22T17:05:30.7914164Z,,,,,,,,,,,,,,,MSentence,PC4,"And then, honoured sir, and then, I, being at the time a widower, with a daughter of fourteen left me by my first wife, offered her my hand, for I could not bear the sight of such suffering. You can judge the extremity of her calamities, that she, a woman of education and culture and distinguished family, should have consented to be my wife. But she did!",,2017-01-22T17:05:31.9350844Z,1,2017-01-22T17:05:30.1120000Z,Record
2017-01-22T17:05:31.0974174Z,50,938,507,332,118,-297.910828,ABC,Record,Record,363.011322,376.011322,-432.99519588291162,-237.72877748852682,284.0044694279232,MAll,PC7,,,2017-01-22T17:05:31.9350844Z,1,2017-01-22T17:05:30.1120000Z,Record
2017-01-22T17:05:31.2149317Z,99,722,9,629,907,-294.910828,,,,360.011322,352.011322,-430.99519588291162,-244.72877748852682,285.0044694279232,MAllNum,PC8,,,2017-01-22T17:05:32.9092720Z,1,2017-01-22T17:05:31.1270000Z,Record
2017-01-22T17:05:31.3377700Z,,,,,,,,,,,,,,,MSentence,PC0,"At the other persons in the room, including the tavern- keeper, the clerk looked as though he were used to their company, and weary of it, showing a shade of condescending contempt for them as persons of station and culture inferior to his own, with whom it would be useless for him to converse.",,2017-01-22T17:05:32.9092720Z,1,2017-01-22T17:05:31.1270000Z,Record
2017-01-22T17:05:31.4647722Z,,,,,,,,,,,,,,,MWord,PC1,,read,2017-01-22T17:05:32.9092720Z,1,2017-01-22T17:05:31.1270000Z,Record
2017-01-22T17:05:31.6307690Z,825,47,459,261,231,-85.46387,ABC,Record,Record,-526.0323,-536.0323,-271.14479539057839,-969.11219045772407,479.66077955054328,MAll,PC3,,,2017-01-22T17:05:32.9092720Z,1,2017-01-22T17:05:31.1270000Z,Record
2017-01-22T17:05:31.7447733Z,812,317,755,683,620,-75.46387,,,,-523.0323,-529.0323,-246.14479539057839,-971.11219045772407,470.66077955054328,MAllNum,PC6,,,2017-01-22T17:05:32.9092720Z,1,2017-01-22T17:05:31.1270000Z,Record
2017-01-22T17:05:31.9027709Z,,,,,,,,,,,,,,,MSentence,PC9,"He longed for a drink of cold beer, and attributed his sudden weakness to the want of food. He sat down at a sticky little table in a dark and dirty corner; ordered some beer, and eagerly drank off the first glassful. At once he felt easier; and his thoughts became clear.",,2017-01-22T17:05:32.9092720Z,1,2017-01-22T17:05:31.1270000Z,Record
2017-01-22T17:05:32.0267716Z,,,,,,,,,,,,,,,MWord,PC8,,went,2017-01-22T17:05:32.9092720Z,1,2017-01-22T17:05:31.1270000Z,Record
2017-01-22T17:05:32.2148120Z,234,940,416,685,7,919.6813,ABC,Record,Record,-755.5131,-740.5131,-7.21499676800336,175.67757941620928,-19.246153788809909,MAll,PC6,,,2017-01-22T17:05:33.9587639Z,1,2017-01-22T17:05:32.1590000Z,Record
2017-01-22T17:05:32.3388108Z,748,311,311,106,319,924.6813,,,,-750.5131,-730.5131,8.78500323199664,193.67757941620928,-9.24615378880991,MAllNum,PC5,,,2017-01-22T17:05:33.9587639Z,1,2017-01-22T17:05:32.1590000Z,Record
2017-01-22T17:05:32.4478116Z,,,,,,,,,,,,,,,MSentence,PC5,"'But that's for me to do as I please, my good sir, to wait or to sell your pledge at once.'",,2017-01-22T17:05:33.9743860Z,1,2017-01-22T17:05:32.1590000Z,Record
